ID,链家编号ID,小区名,城市,区县,道路号,CBD,单价,建成年份,用途,物业费,物业,开发商,总栋数,总户数,附近门店,经度,维度,录入时间
100,5.011E+12,江桥二村,上海,嘉定,"(嘉定江桥)申江路19弄,曲江路100弄,丰江路128弄,曲江路201弄,曲江路185弄,曲江路99弄,曲江路15弄,曲江路16弄,华江公路107弄",江桥,39913,1993,板楼,0.54元/平米/月,上海申旺物业管理有限公司,上海新兴技术开发区联合发展有限公司,272,4229,江桥二村店/上海市嘉定区华江路43号-9室,121.352963,31.261352,2021/1/12 11:27
101,5.011E+12,三湘四季花城,上海,松江,"(松江松江大学城)广富林路1599弄,梅家浜路1508弄",松江大学城,44976,2006,板楼,1.45元/平米/月,港联物业,上海城光置业有限公司,92,3399,四季花城店/上海市松江区广富林路1599弄,121.233711,31.060553,2021/1/12 11:27
102,5.011E+12,康桥月苑,上海,浦东,"(浦东康桥)康佳路38弄,康佳路39弄",康桥,39488,2009,板楼,1.06元/平米/月,上海豫园物业管理有限公司,上海雨润房地产开发有限公司,118,1725,圣鑫苑店/上海市浦东新区周浦镇川周公路4054号1层-2室,0,0,2021/1/12 11:27
103,5.011E+12,中福花苑,上海,黄浦,"(黄浦蓬莱公园)海潮路3号,海潮路33号,海潮路93弄,陆家浜路388号,陆家浜路418号",蓬莱公园,94038,2003,塔楼/板楼,2.45元/平米/月,上海中福联合物业管理有限公司,上海中福地产置业有限公司,9,1501,青年汇店/上海市黄浦区陆家浜路30号底层车库,121.505573,31.216381,2021/1/12 11:27
104,5.011E+12,金鹤新城双佳翠庭,上海,嘉定,(嘉定江桥)金园一路1118弄,江桥,43801,2007,板楼,0.65至1.25元/平米/月,上海虹达物业管理有限公司,上海瀛通双佳房地产开发有限公司,169,2714,江桥万达店/上海市嘉定区金运路580号106,121.320047,31.253906,2021/1/12 11:27
105,5.011E+12,金桥湾清水苑,上海,浦东,"(浦东金桥)台儿庄路363弄（一期）,荷泽路828弄（二期）,长岛路1280弄（三期）",金桥,63271,1998,板楼,0.8至1.02元/平米/月,上海安居物业有限公司,上海金桥出口加工区房地产发展有限公司,237,2737,金桥公园店/上海市浦东新区台儿庄路371号一层,0,0,2021/1/12 11:27
106,5.011E+12,共富一村,上海,宝山,"(宝山共富)共富一村,共富路99弄",共富,39508,1995,板楼,0.85元/平米/月,上海顾村物业管理有限公司,上海顾村房地产开发(集团)有限公司,286,3441,共富二店/上海市宝山区共富路173号、175号、177号,0,0,2021/1/12 11:27
107,5.011E+12,宝华现代城,上海,静安,"(静安大宁)共和新路2399弄（一期）,广延路555弄（二期）",大宁,96909,2007,板楼,1.95元/平米/月,上海安荣物业管理服务有限公司,上海全成置业有限公司,20,1313,宝华店/上海市静安区广延路550号,121.46034,31.286871,2021/1/12 11:27
108,5.011E+12,绿地清猗园(威廉公馆三期),上海,嘉定,(嘉定南翔)德华路79弄,南翔,53451,2014,板楼,2.8元/平米/月,长城物业,绿地集团,15,850,威廉公馆店/上海市嘉定区德华路80弄22号1-2层04商业服务网点,121.324209,31.3033,2021/1/12 11:27
109,5.011E+12,九歌上郡,上海,闵行,(闵行静安新城)宜山路2328弄,静安新城,77570,2006,板楼,2.5元/平米/月,上海东湖物业管理有限公司,上海静安新成置业有限公司,45,1340,九歌店/上海市闵行区宜山路2322号,0,0,2021/1/12 11:27
110,5.011E+12,骏豪国际,上海,静安,(静安南京西路)陕西北路288号,南京西路,75241,2004,塔楼,8元/平米/月,第一太平戴维斯,上海富得世纪投资有限公司,1,928,静安豪宅店/上海市静安区昌化路58号商铺,121.461215,31.234486,2021/1/12 11:27
111,5.011E+12,瑞虹新城(一期),上海,虹口,(虹口临平路)临平路333号,临平路,88996,1998,塔楼/板楼/塔板结合,2.35元/平米/月,狮城怡安(上海)物业管理有限公司,上海瑞安房地产发展有限公司,10,1994,瑞虹二店/上海市虹口区临平路246号4-7间,121.502015,31.268977,2021/1/12 11:27
112,5.011E+12,摩卡小城,上海,松江,"(松江九亭)九杜路505弄, 亭知路797",九亭,41034,2007,板楼,1.55元/平米/月,上海复瑞物业管理有限公司,上海松征房地产开发有限公司,54,1245,新源花城店/上海市松江区涞寅路1148号1-2层,121.315693,31.150026,2021/1/12 11:28
113,5.011E+12,华富小区,上海,徐汇,(徐汇万体馆)龙华西路315弄,万体馆,81422,1994,板楼,1.4元/平米/月,旭程物业管理有限公司,上海华富房地产经营有限公司,31,498,徐汇苑店/上海市徐汇区天钥桥路907号102室,0,0,2021/1/12 11:28
114,5.011E+12,凤城三村西区,上海,杨浦,"(杨浦控江路)凤城三村, 长岭路75弄, 延吉西路80弄, 黄兴路1413弄, 江浦路2000弄, 长岭路60弄, 黄兴路1061号, 黄兴路1063号, 黄兴路1057号, 黄兴路1059号",控江路,56595,1958,板楼,0.6至0.8元/平米/月,卫百辛物业,上海卫百辛房地产经纪有限公司,121,3257,新凤城店/上海市杨浦区本溪路73-75号1层,0,0,2021/1/12 11:28
115,5.011E+12,巨龙台湾城,上海,奉贤,(奉贤西渡)沪杭公路418弄,西渡,25236,1995,板楼,0.48元/平米/月,华新物业公司,上海巨龙房地产经营公司,89,1333,沪杭公路店/上海市奉贤区西渡镇沪杭公路349、351号,121.43833,30.989734,2021/1/12 11:28
116,5.011E+12,中环一号(三期),上海,宝山,"(宝山大华)真大路399弄（晶悦都汇）,真大路420弄（水岸华府）,真朋路99弄（水岸华府）",大华,58302,2013,板楼,2.5至2.8元/平米/月,上海大华物业管理公司,大华（集团）有限公司,29,1412,华和店/上海市宝山区华和路294号1-2层,0,0,2021/1/12 11:28
117,5.011E+12,瑞虹新城二期(优贤生活),上海,虹口,"(虹口临平路)临平路133弄, 临平路123号",临平路,101742,2000,塔楼/板楼,2.2至2.6元/平米/月,上海丰诚物业管理有限公司,上海瑞虹新城有限公司,13,2060,虹口店/上海市虹口区飞虹路27号,121.505812,31.267216,2021/1/12 11:28
118,5.011E+12,金杨新村三街坊,上海,浦东,"(浦东金杨)枣庄路658弄,金口路53弄,金口路155弄,枣庄路552弄",金杨,55898,1995,板楼,0.8元/平米/月,上海陆家嘴物业管理有限公司,上海锦和投资集团有限公司,161,2344,金杨二店/上海市浦东新区金杨路472号底层,0,0,2021/1/12 11:28
119,5.011E+12,和源馨苑,上海,静安,"(静安西藏北路)育婴堂路38弄, 育婴堂路39弄, 京江路108弄, 育婴堂路65号",西藏北路,84775,2014,塔楼/板楼,1.48元/平米/月,上海北方物业管理有限公司,上海国投置业有限公司,19,1414,城上城店/上海市闸北区虬江路1418号101,121.474004,31.25529,2021/1/12 11:28
120,5.011E+12,紫薇茗庭,上海,松江,(松江泗泾)王家厍路55弄,泗泾,26740,2014,塔楼/板楼,1.45元/平米/月,上海世江物业管理有限公司,上海韵意房地产开发有限公司,18,1993,塘和家园店/上海市松江区泗泾镇德悦路591号1层,121.252792,31.09857,2021/1/12 11:28
121,5.011E+12,恒业公寓,上海,虹口,"(虹口鲁迅公园)恒业路388弄,恒业路398号",鲁迅公园,63945,1998,塔楼/板楼,1.5元/平米/月,上海恒业物业管理有限公司,上海恒鑫房地产开发经营公司,15,696,天通庵路一店/上海市虹口区天通庵路768号,121.479659,31.271516,2021/1/12 11:28
122,5.011E+12,双辽新村,上海,杨浦,"(杨浦鞍山)双辽支路60弄,双辽新村",鞍山,67223,1977,板楼,0.6元/平米/月,卫百辛物业,上海卫百辛（集团）有限公司,95,2495,鞍山六店/上海市杨浦区许昌路1496-1号,0,0,2021/1/12 11:28
123,5.011E+12,明园森林都市,上海,静安,"(静安大宁)广延路1188弄（三期）, 共和新路2999弄（一期）",大宁,80278,2007,塔楼/板楼,1.93至1.95元/平米/月,上海星海时尚物业经营管理有限公司,上海东北明园实业发展有限公司,18,2298,慧芝湖二店/上海市闸北区平型关路1071号（第一层）,121.460865,31.294981,2021/1/12 11:28
124,5.011E+12,恒大华城天地苑,上海,浦东,"(浦东杨思前滩)西营南路17弄,西营南路67弄",杨思前滩,61881,2001,板楼,0.7至3.3元/平米/月,上海乐道物业管理有限公司,上海恒大房产股份有限公司,94,1471,恒大华城店/上海市浦东新区西营南路19号,0,0,2021/1/12 11:28
125,5.011E+12,高兴花园,上海,闵行,"(闵行春申)莘朱路863弄,莘朱路879弄",春申,75176,1996,板楼,0.8元/平米/月,中城物业,上海高兴房地产发展有限公司,198,3954,高兴花园店/上海市闵行区高兴路128号底层-1A临,0,0,2021/1/12 11:29
126,5.011E+12,田林十四村,上海,徐汇,(徐汇田林)田林十四村,田林,85665,1987,塔楼/板楼,0.8元/平米/月,上海安得物业管理有限公司,上海徐汇房产经营有限公司,68,2743,柳州路店/上海市徐汇区柳州路549号南部,0,0,2021/1/12 11:29
127,5.01795E+15,保利叶上海(二期),上海,宝山,(宝山顾村)联杨路1078弄,顾村,54212,2010,板楼,1.9至2.4元/平米/月,保利物业,上海保利建霖房地产有限公司,15,1534,保利叶上海三店/上海市宝山区菊太路1198弄25号地下一层05号，06号店铺,0,0,2021/1/12 11:29
128,5.011E+12,融创滨江壹号院,上海,黄浦,(黄浦世博滨江)中山南一路500弄,世博滨江,118759,2001,板楼/塔板结合,4.7元/平米/月,上海绿城物业有限公司,上海新富港房地产发展有限公司,13,1391,世博滨江店/上海市黄浦区制造局路861号底层,121.491205,31.203926,2021/1/12 11:29
129,5.011E+12,未来域,上海,浦东,(浦东三林)御桥路288弄,三林,65756,2006,板楼,2.2至2.6元/平米/月,金地物业公司,金地(集团)深圳地产公司,57,1055,未来域店/上海市浦东新区御桥路266-268号一层-8,0,0,2021/1/12 11:29
130,5.011E+12,仁恒滨江园,上海,浦东,"(浦东陆家嘴)浦明路99弄（一、二期）,浦城路99弄（三期）",陆家嘴,114361,1998,板楼,5元/平米/月,上海仁恒物业管理有限公司,上海仁恒房地产有限公司,43,2110,仁恒滨江店/上海市浦东新区商城路327号,0,0,2021/1/12 11:29
131,5.011E+12,崧泽华城华中苑,上海,青浦,"(青浦赵巷)崧漪一路46弄, 崧漪一路55弄, 秀涓路492弄, 秀涓路338弄",赵巷,25707,2014,板楼,1.2元/平米/月,掌心物业,中建八局,56,4032,崧泽华城店/上海市青浦区青湖东路,121.160941,31.145656,2021/1/12 11:29
132,5.011E+12,美丽星城,上海,松江,"(松江九亭)沪亭路240弄, 沪亭路242号",九亭,42450,2004,板楼,1.73元/平米/月,上海海尚物业管理有限公司,上海申茸房地产开发有限公司,46,1269,新美丽星城店/上海市松江区九亭镇沪亭路246-2号1层-1、2层,121.332707,31.139167,2021/1/12 11:29
133,5.011E+12,九歌花园,上海,闵行,(闵行静安新城)漕宝路1467弄七区,静安新城,80917,2001,塔楼/板楼,1.45至2.2元/平米/月,上海静城物业管理有限公司,上海静城物业管理有限公司,46,1215,静安新城店/上海市闵行区龙茗路2680号,0,0,2021/1/12 11:29
134,5.011E+12,名都城(公寓),上海,闵行,(闵行金虹桥)虹许路788号,金虹桥,71185,1997,板楼/塔板结合,3.8元/平米/月,上海仲源物业管理有限公司,上海仲盛房地产有限公司,29,1514,古北名都店/上海市长宁区古羊路1116号,0,0,2021/1/12 11:29
135,5.011E+12,水清年华花园,上海,闵行,(闵行七宝)沪松公路565弄,七宝,59486,2005,板楼,1.2元/平米/月,上海宝静置业有限公司,上海宝静置业有限公司,93,2128,新龙店/上海市闵行区新龙路1099号,0,0,2021/1/12 11:29
136,5.011E+12,江临天下,上海,浦东,"(浦东陆家嘴)浦明路233弄, 浦东新区",陆家嘴,95387,2002,塔楼/板楼,2.9元/平米/月,上海东湖物业管理有限公司,上海浦东新区新翔房地产开发有限公司,12,1108,顶豪财富海景店/上海市浦东新区张杨路88号102A,0,0,2021/1/12 11:30
137,5.011E+12,金港花园(公寓),上海,松江,"(松江泗泾)横港路155弄, 古楼公路348弄, 古楼公路312、314号",泗泾,34671,2005,板楼,0.7至1.4元/平米/月,上海真贤物业管理有限公司,上海金厦房地产开发有限公司,132,2100,金港花园店/上海市松江区横港路654号,121.271468,31.116716,2021/1/12 11:30
138,5.011E+12,贝尚湾(公寓),上海,松江,"(松江九亭)沪亭北路338弄,涞寅路505弄",九亭,55997,2008,板楼,1.83至3.5元/平米/月,上海丰柏物业管理有限公司,上海总泉置业有限公司,85,3240,九亭店/上海市松江区九亭镇涞寅路354号上下层、356号上下层,121.323375,31.15304,2021/1/12 11:30
139,5.011E+12,江海新村,上海,奉贤,"(奉贤南桥)江海新村, 育秀路906号",南桥,18016,1987,板楼,0.35至0.5元/平米/月,上海昌悦物业管理有限公司,南桥房产开发有限公司,504,5886,江海一店/上海市奉贤区江海路308号,121.461069,30.911149,2021/1/12 11:30
140,5.011E+12,阳光花城,上海,浦东,(浦东张江)紫薇路667弄1-177号,张江,74476,2007,板楼,2.07元/平米/月,上海芸绮物业管理有限公司,上海德尚房地产开发有限公司,167,1327,张江三店/上海市浦东新区紫薇路753号1-2层,0,0,2021/1/12 11:30
141,5.011E+12,慧华苑,上海,宝山,(宝山上大)南陈路278弄,上大,44421,2008,板楼,1.06元/平米/月,上海乾溪置业总公司,上海祁华房地产开发有限公司,113,1454,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/12 11:30
142,5.011E+12,世华锦城,上海,浦东,(浦东杨思前滩)杨思路860弄,杨思前滩,69693,2007,板楼,0.66至1.08元/平米/月,上海安居物业有限公司,上海界龙房地产开发经营公司,99,2352,洪山店/上海市浦东新区杨思路955号1-2层-1,0,0,2021/1/12 11:30
143,5.011E+12,新凯城银杏苑,上海,松江,(松江泗泾)城鸿路222弄,泗泾,30853,2012,板楼,1.2元/平米/月,上海玉星物业管理有限公司,上海新凯房地产开发有限公司,30,1972,新家园店/上海市松江区泗泾镇新家园路414号,121.245029,31.11903,2021/1/12 11:30
144,5.011E+12,桃浦十村（紫藤苑小区白丽路701弄）,上海,普陀,(普陀桃浦)白丽路701弄,桃浦,40501,1998,板楼,0.8元/平米/月,上海普陀物业有限公司,西部集团,59,1532,白丽路店/上海市普陀区白丽路701弄7号101室、白丽路635号、637号,0,0,2021/1/12 11:30
145,5.011E+12,恒大小区,上海,浦东,"(浦东世博)成山路608弄, 成山路544弄52支弄, 成山路648弄1-6号",世博,56653,1994,板楼,0.8元/平米/月,恒大置业,上海恒大房地产开发经营有限公司,113,2011,世博成山路店/上海市浦东新区成山路479号一层,0,0,2021/1/12 11:30
146,5.011E+12,东方知音苑,上海,浦东,(浦东金杨)博山东路811弄,金杨,108304,2002,板楼,1.35至1.65元/平米/月,上海复瑞物业管理有限公司,复地集团,95,1473,枣庄店/上海市浦东新区枣庄路257号一层,0,0,2021/1/12 11:30
147,5.011E+12,御桥花园,上海,浦东,"(浦东御桥)御青路228弄,御青路328弄,御山路347弄",御桥,76564,1996,塔楼/板楼,0.8元/平米/月,上海泰昕物业管理有限公司,上海御桥发展有限公司,150,2316,民乐苑一店/上海市浦东新区御青路328弄1-2号,0,0,2021/1/12 11:30
148,5.011E+12,济阳一村,上海,浦东,"(浦东世博)济阳路95弄, 西营路170弄, 德州路420弄, 德州路436号, 德州路432号, 德州路430号, 德州路434号, 德州路438号, 德州路440号, 德州路442号, 德州路444号, 德州路446号, 德州路448号, 德州路450号, 德州路452号, 德州路454号, 德州路456号",世博,53888,1989,板楼,0.8元/平米/月,上海上钢物业公司,上海三林房地产开发经营有限公司,149,2478,德州店/上海市浦东新区德州路394号,0,0,2021/1/12 11:31
149,5.011E+12,盘古天地,上海,嘉定,"(嘉定嘉定新城)云屏路1188弄,云屏路1199弄",嘉定新城,42643,2010,板楼,2.4元/平米/月,港联物业,上海盘谷房地产有限公司,14,1800,白银路一店/上海市嘉定区白银路1107号1层,121.253331,31.344319,2021/1/12 11:31
150,5.011E+12,真源小区,上海,普陀,"(普陀长征)真光路962弄,真光路1058弄",长征,57948,1997,板楼,0.9元/平米/月,海尔斯物业,上海源恺城建开发有限公司,187,2644,豪园店/上海市普陀区清峪路254号及底层1室,0,0,2021/1/12 11:31
151,5.011E+12,龙湖蔚澜香醍,上海,嘉定,"(嘉定嘉定新城)云谷路1388弄,云谷路1288弄",嘉定新城,24874,2013,塔楼/板楼,2.9至4元/平米/月,龙湖物业,上海恒逸房地产有限公司,192,1611,蔚澜香醍店/上海市嘉定区白银路840号1层,121.25518,31.352351,2021/1/12 11:31
152,5.011E+12,安东小区,上海,长宁,"(长宁新华路)安顺路165号, 安顺路181弄, 安顺路183号, 安顺路169号, 安顺路179号, 安顺路187号, 安顺路191号",新华路,70204,1980,塔楼/板楼,0.42至0.84元/平米/月,安东物业公司,上海长宁建设项目管理有限公司,56,1402,当代新华店/上海市长宁区新华路569弄106支弄20号底层,121.424796,31.206976,2021/1/12 11:31
